datetime,forecast
2019-05-17 08:15:00,1608.0705910000001
2019-05-17 08:30:00,1614.1357419999997
2019-05-17 08:45:00,1626.6538840000005
2019-05-17 09:00:00,1642.9000370000008
2019-05-17 09:15:00,1654.063769
2019-05-17 09:30:00,1747.0182099999988
2019-05-17 09:45:00,1794.8005019999994
2019-05-17 10:00:00,1879.9569349999992
2019-05-17 10:15:00,1878.899768
2019-05-17 10:30:00,1886.711007
2019-05-17 10:45:00,1885.309429999999
2019-05-17 11:00:00,1885.0673329999993
2019-05-17 11:15:00,1899.443774
2019-05-17 11:30:00,1909.9123230000002
2019-05-17 11:45:00,1936.5075420000005
2019-05-17 12:00:00,1957.6575479999997
2019-05-17 12:15:00,1978.4365810000006
2019-05-17 12:30:00,2014.1143259999997
2019-05-17 12:45:00,2039.7675180000008
2019-05-17 13:00:00,2065.3747550000003
2019-05-17 13:15:00,2081.172569
2019-05-17 13:30:00,2069.6798799999997
2019-05-17 13:45:00,2073.3919329999994
2019-05-17 14:00:00,2092.307011
2019-05-17 14:15:00,2064.1030639999994
2019-05-17 14:30:00,2055.1698159999996
2019-05-17 14:45:00,2055.076896
2019-05-17 15:00:00,2051.9735700000006
2019-05-17 15:15:00,1999.4514490000004
2019-05-17 15:30:00,1992.3451900000007
2019-05-17 15:45:00,1956.547053000001
2019-05-17 16:00:00,1893.2951970000008
2019-05-17 16:15:00,1807.3520750000002
2019-05-17 16:30:00,1809.934544
2019-05-17 16:45:00,1862.2946609999997
2019-05-17 17:00:00,1765.2819389999993
2019-05-17 17:15:00,1797.9497829999996
2019-05-17 17:30:00,1816.9636389999996
2019-05-17 17:45:00,1869.0614589999998
2019-05-17 18:00:00,1878.1269159999997
2019-05-17 18:15:00,1872.3697140000002
2019-05-17 18:30:00,1869.0209579999998
2019-05-17 18:45:00,1874.4136510000005
2019-05-17 19:00:00,1923.9261740000002
2019-05-17 19:15:00,1927.3316920000004
2019-05-17 19:30:00,1849.843078
2019-05-17 19:45:00,1846.5454279999994
2019-05-17 20:00:00,1863.3510199999998
2019-05-17 20:15:00,1845.9654859999998
2019-05-17 20:30:00,1822.193015
2019-05-17 20:45:00,1570.2568273000015
2019-05-17 21:00:00,1376.9944585000003
2019-05-17 21:15:00,1342.9629125000006
2019-05-17 21:30:00,1306.3888632000003
2019-05-17 21:45:00,1297.1440706000005
2019-05-17 22:00:00,1255.2528359000003
2019-05-17 22:15:00,1252.9822650000003
2019-05-17 22:30:00,1270.4379637
2019-05-17 22:45:00,1268.4908149999999
2019-05-17 23:00:00,1419.8885020000005
2019-05-17 23:15:00,1677.4653275999988
2019-05-17 23:30:00,1631.6677259999994
2019-05-17 23:45:00,1629.3627039999994
2019-05-18 00:00:00,1208.8524966000002
2019-05-18 00:15:00,1211.8846580000004
2019-05-18 00:30:00,1211.5156343000003
2019-05-18 00:45:00,1225.0280304
2019-05-18 01:00:00,1220.7922318000005
2019-05-18 01:15:00,1209.9085627000004
2019-05-18 01:30:00,1210.2504174000005
2019-05-18 01:45:00,1212.7366334
2019-05-18 02:00:00,1222.4749625
2019-05-18 02:15:00,1212.7706098
2019-05-18 02:30:00,1214.9857115
2019-05-18 02:45:00,1212.9204938
2019-05-18 03:00:00,1239.9544467
2019-05-18 03:15:00,1233.3741553000002
2019-05-18 03:30:00,1210.8629117
2019-05-18 03:45:00,1155.3737843999995
2019-05-18 04:00:00,1159.3472051999997
2019-05-18 04:15:00,1184.908467
2019-05-18 04:30:00,1229.9041286000001
2019-05-18 04:45:00,1243.423928
2019-05-18 05:00:00,1248.9893309999993
2019-05-18 05:15:00,1247.6706749999996
2019-05-18 05:30:00,1251.7986459999995
2019-05-18 05:45:00,1252.5842239999995
2019-05-18 06:00:00,1327.7456969999994
2019-05-18 06:15:00,1323.138178
2019-05-18 06:30:00,1331.9982009999999
2019-05-18 06:45:00,1330.5778380000002
2019-05-18 07:00:00,1339.323529
2019-05-18 07:15:00,1343.4817999999996
2019-05-18 07:30:00,1353.0665989999998
2019-05-18 07:45:00,1355.6209899999997
2019-05-18 08:00:00,1403.111998
2019-05-18 08:15:00,1405.4135860000001
2019-05-18 08:30:00,1423.4096650000004
2019-05-18 08:45:00,1442.4373580000001
2019-05-18 09:00:00,1567.5244439999997
2019-05-18 09:15:00,1582.7174699999994
2019-05-18 09:30:00,1535.1082919999994
2019-05-18 09:45:00,1543.615421
2019-05-18 10:00:00,1741.0036599999992
2019-05-18 10:15:00,1733.6023799999998
2019-05-18 10:30:00,1726.1858489999995
2019-05-18 10:45:00,1727.2081709999995
2019-05-18 11:00:00,1791.8348389999996
2019-05-18 11:15:00,1785.4754749999995
2019-05-18 11:30:00,1762.5115089999995
2019-05-18 11:45:00,1768.3729429999994
2019-05-18 12:00:00,1751.4558469999995
2019-05-18 12:15:00,1751.8053069999992
2019-05-18 12:30:00,1768.0800429999997
2019-05-18 12:45:00,1786.1777279999994
2019-05-18 13:00:00,1835.7148950000005
2019-05-18 13:15:00,1867.0715570000002
2019-05-18 13:30:00,1864.132053
2019-05-18 13:45:00,1663.9036939999999
2019-05-18 14:00:00,1657.3006169999996
2019-05-18 14:15:00,1659.0402409999995
2019-05-18 14:30:00,1891.5202230000007
2019-05-18 14:45:00,1896.855750000001
2019-05-18 15:00:00,1916.0267620000004
2019-05-18 15:15:00,1931.9100220000005
2019-05-18 15:30:00,1947.6871310000006
2019-05-18 15:45:00,1947.1481950000004
2019-05-18 16:00:00,1940.292012
2019-05-18 16:15:00,1949.0583070000005
2019-05-18 16:30:00,1948.1785970000003
2019-05-18 16:45:00,1950.3885780000005
2019-05-18 17:00:00,1933.1087910000008
2019-05-18 17:15:00,1930.6978200000003
2019-05-18 17:30:00,1934.484007
2019-05-18 17:45:00,1930.3053340000004
2019-05-18 18:00:00,1890.5439570000003
2019-05-18 18:15:00,1888.4569940000003
2019-05-18 18:30:00,1890.522343
2019-05-18 18:45:00,1888.682729
2019-05-18 19:00:00,1891.477399
2019-05-18 19:15:00,1881.2944780000003
2019-05-18 19:30:00,1882.6857530000007
2019-05-18 19:45:00,1862.3726330000002
2019-05-18 20:00:00,1921.179681
2019-05-18 20:15:00,1909.5133730000007
2019-05-18 20:30:00,1908.696081000001
2019-05-18 20:45:00,1909.2497630000007
2019-05-18 21:00:00,1992.5845599999986
2019-05-18 21:15:00,1988.4942619999981
2019-05-18 21:30:00,1993.7354549999984
2019-05-18 21:45:00,1990.4051819999981
2019-05-18 22:00:00,2029.0242489999998
2019-05-18 22:15:00,2035.1110140000005
2019-05-18 22:30:00,2056.383331
2019-05-18 22:45:00,2055.9575150000005
2019-05-18 23:00:00,2048.6645069999995
2019-05-18 23:15:00,2010.5619540000012
2019-05-18 23:30:00,2010.5619540000012
2019-05-18 23:45:00,1988.321653000001
2019-05-19 00:00:00,2128.7719500000017
2019-05-19 00:15:00,2133.2066580000005
2019-05-19 00:30:00,2120.4212700000007
2019-05-19 00:45:00,2125.6831680000005
2019-05-19 01:00:00,2076.9148130000003
2019-05-19 01:15:00,2066.1128630000003
2019-05-19 01:30:00,2034.0027409999998
2019-05-19 01:45:00,2016.6316499999998
2019-05-19 02:00:00,1902.358634000001
2019-05-19 02:15:00,1897.0988570000006
2019-05-19 02:30:00,1894.812823000001
2019-05-19 02:45:00,1890.4103340000008
2019-05-19 03:00:00,1834.0080959999998
2019-05-19 03:15:00,1836.1515180000006
2019-05-19 03:30:00,1828.1900919999998
2019-05-19 03:45:00,1827.1728200000005
2019-05-19 04:00:00,1766.7149269999998
2019-05-19 04:15:00,1740.694701000001
2019-05-19 04:30:00,1695.136732
2019-05-19 04:45:00,1687.846552
2019-05-19 05:00:00,1639.94407
2019-05-19 05:15:00,1621.3002780000004
2019-05-19 05:30:00,1621.2090750000007
2019-05-19 05:45:00,1610.2772390000005
2019-05-19 06:00:00,1555.5062520000001
2019-05-19 06:15:00,1556.9110609999998
2019-05-19 06:30:00,1550.3085899999992
2019-05-19 06:45:00,1538.05224
2019-05-19 07:00:00,1479.6671699999997
2019-05-19 07:15:00,1491.2409620000003
2019-05-19 07:30:00,1490.9503850000006
2019-05-19 07:45:00,1501.4657980000002
2019-05-19 08:00:00,1453.920149
2019-05-19 08:15:00,1469.5235380000001
2019-05-19 08:30:00,1479.929972
2019-05-19 08:45:00,1489.5663820000007
2019-05-19 09:00:00,1493.1054219999999
2019-05-19 09:15:00,1536.4260389999995
2019-05-19 09:30:00,1532.5562239999997
2019-05-19 09:45:00,1537.1562690000003
2019-05-19 10:00:00,1582.386593999998
2019-05-19 10:15:00,1579.8032159999989
2019-05-19 10:30:00,1576.3315429999989
2019-05-19 10:45:00,1586.1457129999983
2019-05-19 11:00:00,1601.7273869999976
2019-05-19 11:15:00,1603.0294789999978
2019-05-19 11:30:00,1602.0586669999986
2019-05-19 11:45:00,1595.2038979999995
2019-05-19 12:00:00,1608.3466239999998
2019-05-19 12:15:00,1608.1588649999997
2019-05-19 12:30:00,1611.757495
2019-05-19 12:45:00,1610.709822
2019-05-19 13:00:00,1612.389048
2019-05-19 13:15:00,1631.102732
2019-05-19 13:30:00,1631.2318099999998
2019-05-19 13:45:00,1643.5115919999994
2019-05-19 14:00:00,1678.1840839999995
2019-05-19 14:15:00,1672.7748269999997
2019-05-19 14:30:00,1682.0157209999988
2019-05-19 14:45:00,1682.1789369999997
2019-05-19 15:00:00,1711.8121349999992
2019-05-19 15:15:00,1715.5831719999996
2019-05-19 15:30:00,1716.7183109999996
2019-05-19 15:45:00,1713.8851599999994
2019-05-19 16:00:00,1737.828119
2019-05-19 16:15:00,1742.4967430000002
2019-05-19 16:30:00,1754.8258130000004
2019-05-19 16:45:00,1752.0243760000005
2019-05-19 17:00:00,1759.3886900000005
2019-05-19 17:15:00,1740.6448070000001
2019-05-19 17:30:00,1730.2916000000002
2019-05-19 17:45:00,1719.0440380000007
2019-05-19 18:00:00,1709.5493310000006
2019-05-19 18:15:00,1709.9363630000005
2019-05-19 18:30:00,1704.8311160000005
2019-05-19 18:45:00,1699.9311010000001
2019-05-19 19:00:00,1715.325824000001
2019-05-19 19:15:00,1715.3258240000014
2019-05-19 19:30:00,1713.6361950000012
2019-05-19 19:45:00,1701.9742300000007
2019-05-19 20:00:00,1858.6824970000005
2019-05-19 20:15:00,1861.8447060000003
2019-05-19 20:30:00,1867.8239060000005
2019-05-19 20:45:00,1882.344373
2019-05-19 21:00:00,1991.008454999999
2019-05-19 21:15:00,1999.883627999999
2019-05-19 21:30:00,2006.0385679999993
2019-05-19 21:45:00,2011.3997489999992
2019-05-19 22:00:00,2222.703263
2019-05-19 22:15:00,2226.584491
2019-05-19 22:30:00,2234.428757000001
2019-05-19 22:45:00,2257.708045000001
2019-05-19 23:00:00,2262.9813560000002
